Ensemble_ID,Chromosome,Uniprot_ID,Gene_symbol,Biotype,GO_name,Namespace,distance,peak_Start,peak_Stop,Cell_line,Fold_change,p-value,q-value
ENST00000347735,12,Q8IUD2,ERC1,nonsense_mediated_decay,synapse,cellular_component,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000347735,12,Q8IUD2,ERC1,nonsense_mediated_decay,synapse,cellular_component,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000347735,12,Q8IUD2,ERC1,nonsense_mediated_decay,PDZ domain binding,molecular_function,0,1183950,1184100,A549,12.55522,29.78682,24.19298
ENST00000347735,12,Q8IUD2,ERC1,nonsense_mediated_decay,PDZ domain binding,molecular_function,0,1064250,1064400,SGBS,15.40265,39.01348,33.77042
ENST00000347735,12,Q8IUD2,ERC1,nonsense_mediated_decay,PDZ domain binding,molecular_function,0,1215200,1215400,AC16,11.15664,85.30067,80.51705
ENST00000347735,12,Q8IUD2,ERC1,nonsense_mediated_decay,PDZ domain binding,molecular_function,0,1215200,1215400,GM19099,6.60958,39.39474,35.46177
ENST00000347735,12,Q8IUD2,ERC1,nonsense_mediated_decay,PDZ domain binding,molecular_function,0,1183950,1184100,Beas,7.76212,43.54073,38.43409
ENST00000347735,12,Q8IUD2,ERC1,nonsense_mediated_decay,PDZ domain binding,molecular_function,0,1215200,1215400,GM18505,13.31096,103.90756,99.46362
ENST00000347735,12,Q8IUD2,ERC1,nonsense_mediated_decay,PDZ domain binding,molecular_function,0,1064250,1064400,GM19099,7.98866,45.42337,41.33561
ENST00000348476,14,P29374,ARID4A,protein_coding,nucleus,cellular_component,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,nucleus,cellular_component,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,cytosol,cellular_component,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,cytosol,cellular_component,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,nucleoplasm,cellular_component,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,nucleoplasm,cellular_component,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,"transcription, DNA-templated",biological_process,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,"transcription, DNA-templated",biological_process,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,"regulation of transcription, DNA-templated",biological_process,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,histone deacetylation,biological_process,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,histone deacetylation,biological_process,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,DNA binding,molecular_function,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,DNA binding,molecular_function,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,plasma membrane,cellular_component,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,plasma membrane,cellular_component,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,regulation of transcription from RNA polymerase II promoter,biological_process,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,regulation of transcription from RNA polymerase II promoter,biological_process,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,transcription from RNA polymerase II promoter,biological_process,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,transcription from RNA polymerase II promoter,biological_process,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,"transcription factor activity, sequence-specific DNA binding",molecular_function,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,"transcription factor activity, sequence-specific DNA binding",molecular_function,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,histone deacetylase activity,molecular_function,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,histone deacetylase activity,molecular_function,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,transcription regulatory region DNA binding,molecular_function,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,transcription regulatory region DNA binding,molecular_function,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,"negative regulation of transcription, DNA-templated",biological_process,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,"negative regulation of transcription, DNA-templated",biological_process,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348476,14,P29374,ARID4A,protein_coding,transcriptional repressor complex,cellular_component,0,58306900,58307050,HUVEC,15.07687,32.84373,29.08375
ENST00000348476,14,P29374,ARID4A,protein_coding,transcriptional repressor complex,cellular_component,0,58306900,58307050,GM15510,18.08087,35.68172,30.91504
ENST00000348974,3,,PROS1,protein_coding,membrane,cellular_component,0,93959450,93959600,SGBS,6.71163,13.27031,8.9244
ENST00000348974,3,,PROS1,protein_coding,membrane,cellular_component,0,93959450,93959600,HUVEC,51.5429,233.88719,228.56857
ENST00000348974,3,,PROS1,protein_coding,integral component of membrane,cellular_component,0,93959450,93959600,SGBS,6.71163,13.27031,8.9244
ENST00000348974,3,,PROS1,protein_coding,integral component of membrane,cellular_component,0,93959450,93959600,HUVEC,51.5429,233.88719,228.56857
ENST00000348974,3,,PROS1,protein_coding,calcium ion binding,molecular_function,0,93959450,93959600,SGBS,6.71163,13.27031,8.9244
ENST00000348974,3,,PROS1,protein_coding,calcium ion binding,molecular_function,0,93959450,93959600,HUVEC,51.5429,233.88719,228.56857
ENST00000348974,3,,PROS1,protein_coding,extracellular region,cellular_component,0,93959450,93959600,SGBS,6.71163,13.27031,8.9244
ENST00000348974,3,,PROS1,protein_coding,extracellular region,cellular_component,0,93959450,93959600,HUVEC,51.5429,233.88719,228.56857
ENST00000348974,3,,PROS1,protein_coding,negative regulation of blood coagulation,biological_process,0,93959450,93959600,SGBS,6.71163,13.27031,8.9244
ENST00000348974,3,,PROS1,protein_coding,negative regulation of blood coagulation,biological_process,0,93959450,93959600,HUVEC,51.5429,233.88719,228.56857
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,cytoplasm,cellular_component,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,nucleotide binding,molecular_function,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,protein kinase activity,molecular_function,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,ATP binding,molecular_function,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,protein phosphorylation,biological_process,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,cell division,biological_process,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,chromosome,cellular_component,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,protein binding,molecular_function,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,cell cycle,biological_process,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,midbody,cellular_component,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,"chromosome, centromeric region",cellular_component,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,kinetochore,cellular_component,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,condensed chromosome kinetochore,cellular_component,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,extracellular exosome,cellular_component,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,protein kinase binding,molecular_function,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,attachment of spindle microtubules to kinetochore,biological_process,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,mitotic spindle assembly checkpoint,biological_process,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,cell,cellular_component,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,intercellular bridge,cellular_component,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,male meiotic nuclear division,biological_process,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,intercellular bridge organization,biological_process,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000349033,17,Q8IWB6,TEX14,protein_coding,mitotic sister chromatid separation,biological_process,0,58577550,58577750,GM19099,6.61672,33.60201,29.82792
ENST00000350198,2,,MAP4K4,protein_coding,protein kinase activity,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350198,2,,MAP4K4,protein_coding,protein kinase activity,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350198,2,,MAP4K4,protein_coding,ATP binding,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350198,2,,MAP4K4,protein_coding,ATP binding,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350198,2,,MAP4K4,protein_coding,protein phosphorylation,biological_process,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350198,2,,MAP4K4,protein_coding,protein phosphorylation,biological_process,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350198,2,,MAP4K4,protein_coding,kinase activity,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350198,2,,MAP4K4,protein_coding,kinase activity,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350198,2,,MAP4K4,protein_coding,phosphorylation,biological_process,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350198,2,,MAP4K4,protein_coding,phosphorylation,biological_process,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,nucleus,cellular_component,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,Golgi apparatus,cellular_component,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,cytosol,cellular_component,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,nucleoplasm,cellular_component,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,signal transduction,biological_process,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,chromosome,cellular_component,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,regulation of catalytic activity,biological_process,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,protein binding,molecular_function,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,protein phosphatase regulator activity,molecular_function,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,protein phosphatase type 2A complex,cellular_component,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,"chromosome, centromeric region",cellular_component,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,negative regulation of cell proliferation,biological_process,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,regulation of phosphatidylinositol 3-kinase signaling,biological_process,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350249,14,Q13362,PPP2R5C,protein_coding,proteasome-mediated ubiquitin-dependent protein catabolic process,biological_process,0,101827650,101827900,HUVEC,12.45665,47.51254,43.37688
ENST00000350878,2,O95819,MAP4K4,protein_coding,cytoplasm,cellular_component,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,cytoplasm,cellular_component,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,nucleotide binding,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,nucleotide binding,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,protein kinase activity,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,protein kinase activity,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,protein serine/threonine kinase activity,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,protein serine/threonine kinase activity,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,ATP binding,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,ATP binding,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,protein phosphorylation,biological_process,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,protein phosphorylation,biological_process,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,transferase activity,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,transferase activity,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,kinase activity,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,kinase activity,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,MAPK cascade,biological_process,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,MAPK cascade,biological_process,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,phosphorylation,biological_process,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,phosphorylation,biological_process,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,protein binding,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,protein binding,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,activation of MAPKKK activity,biological_process,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,activation of MAPKKK activity,biological_process,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,neuron projection morphogenesis,biological_process,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,neuron projection morphogenesis,biological_process,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,MAP kinase kinase kinase kinase activity,molecular_function,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,MAP kinase kinase kinase kinase activity,molecular_function,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,regulation of mitotic cell cycle,biological_process,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,regulation of mitotic cell cycle,biological_process,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
ENST00000350878,2,O95819,MAP4K4,protein_coding,intracellular signal transduction,biological_process,0,101827650,101827900,GM10847,26.31428,66.50072,59.37502
ENST00000350878,2,O95819,MAP4K4,protein_coding,intracellular signal transduction,biological_process,0,101827650,101827900,GM12892,21.21813,52.57788,46.18775
